graph,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
BNP_169,0.5463118,-0.62683964,0.23867157,-0.24502037,-0.47446054,-0.34043127,-0.4166841,-0.22125354,-0.25642622,0.48906428,0.0051347446,-0.14546122,-0.21542856,-0.79314804,0.08898841,0.5494667,0.29010618,-0.15979452,0.15847228,0.41872978,-0.3300737,0.3436453,-0.15194297,0.18267086,-0.1741294,0.06531528,0.090438426,0.1961156,0.027546236,0.07265906,0.10513848,0.08961453,-0.08507385,0.18871386,0.19185264,0.34617853,0.16766395,0.0220652,-0.23016766,0.1191673,0.0028828098,-0.41032273,0.38302997,0.11341859,-0.19317792,-0.40053666,-0.49190748,-0.19552854,-0.43369123,-0.1369277,0.04531847,-0.016017597,0.68066716,0.036533885,-0.1786177,0.38630062,-0.0205086,-0.09601482,0.047318697,0.5649244,0.08456319,-0.34268984,-0.06451597,0.41104764,-0.27101016,-0.0112096565,-0.547658,0.012812807,-0.14362253,0.032585803,-0.05941136,0.12719388,0.20091209,-0.26434585,0.3841516,0.13302003,-0.30426854,0.043051835,-0.38539648,-0.2976278,0.40168077,-0.48052478,0.08905456,-0.363153,0.4435513,0.07150758,-0.09517684,-0.23267916,0.026701469,-0.33057937,-0.451481,0.66403496,0.0031944434,-0.075359665,-0.03865851,-0.07445677,0.34122032,-0.26159236,-0.31388554,0.4699553,0.40586403,-0.18610194,0.2362338,-0.041451875,0.02993379,0.56468815,-0.5373639,-0.24217053,0.06183024,0.057183485,-0.011278014,0.34041402,-0.63285905,-0.68011385,0.06719016,-0.03584819,-0.080602735,0.23338322,0.3956701,0.60592496,0.2860498,-0.41716596,-0.24418089,0.20516557,-0.29373845,-0.047679707,-0.15782307,-0.22935465
BNP_17,-0.089374505,0.0119245965,-0.16380341,-0.34714422,0.01315991,0.10969992,0.5601056,0.15871044,-0.046055596,0.15765354,0.13749814,0.14896348,0.24104439,0.09514792,0.08793096,-0.13517198,-0.04847653,-0.32960185,0.18937682,0.3342046,-0.7423027,0.27483445,-0.48568535,0.12719056,-0.04529264,-0.014458349,-0.2583615,0.41121167,-0.2666203,-0.04120628,0.12260452,-0.030440925,-0.042965677,0.3497135,0.07125396,0.52625936,0.3054915,0.2648554,-0.6951173,0.19312873,0.30089685,0.24787122,-0.45062786,-0.39126632,-0.4657249,-0.619561,-0.25080642,-0.22371903,-0.025208673,-0.08127749,0.50865775,-0.117582336,-0.25910482,-0.037481226,-0.21038648,0.28407347,0.33402836,-0.16663812,-0.5067676,-0.2740724,0.107476555,-0.08557392,-0.42848855,0.16249065,0.06693401,0.45913398,-0.23263553,0.20371315,0.13707685,0.0297295,-0.057663955,0.1765554,-0.05922521,0.07513504,0.38379386,-0.48543185,-0.101650335,0.010073005,-0.03680892,-0.48871395,-0.3679534,-0.043315366,0.058787875,-0.040678617,0.080934994,-0.1570357,-0.20825492,0.07341681,-0.4766575,-0.1082685,-0.29401493,-0.2764156,-0.50887865,-0.29703552,-0.1690799,-0.33434388,0.16635902,0.4409783,-0.32183218,0.022317225,0.4143071,-0.37166417,0.15780139,-0.054914724,-0.18946487,0.16792437,0.015348352,-0.24954043,0.14266393,0.54908466,-0.029259281,0.34037548,-0.32577965,0.077889346,-0.15251118,-0.18119176,-0.31391275,0.14798276,-0.07570155,0.097041585,-0.19272286,0.22831963,-0.3623876,0.07531582,-0.20171903,0.16222262,-0.46041736,0.24772723
BNP_170,0.14249289,-0.15846853,-0.05761923,-0.148114,-0.11662745,0.007312492,0.16655482,-0.076377966,-0.100125685,0.53662634,0.19451687,-0.08022115,0.04241414,-0.37731478,0.26816985,0.07304207,0.009819959,-0.019525167,0.17805661,0.16677266,-0.5807859,0.4811266,-0.3108734,0.25126782,-0.22146766,0.1257354,-0.07250457,0.4017689,-0.12321875,0.18727835,0.0338815,-0.103042185,-0.10114267,0.2108286,0.13866724,0.32963765,0.14590345,0.20779456,-0.41268334,0.04972853,0.39879525,-0.06018726,-0.23455638,-0.1804717,-0.27002624,-0.43039542,-0.22957896,-0.18441916,-0.050873242,-0.025733454,0.14524342,-0.12109011,0.03127149,-0.09879333,-0.15716568,-0.0075135026,0.13184278,-0.23954342,-0.10873307,0.093524486,0.107955,-0.40130022,-0.13691443,0.18195248,-0.16103564,0.08420135,-0.30689916,0.2154538,0.13847186,0.08582035,-0.115314834,0.27000186,0.22554868,-0.026818017,0.30574256,-0.24220034,0.07572877,0.2529211,-0.22753897,-0.39250946,-0.11204871,-0.37954664,0.08657236,0.052188035,0.18616846,0.2129206,-0.09053242,-0.14229393,-0.2505498,-0.2699701,-0.6444552,0.08321884,-0.17182,-0.11286518,0.11843924,-0.34650967,0.16981012,0.2688095,-0.0011255312,0.11930995,0.26321194,-0.32448804,0.383004,-0.04605094,-0.09680296,0.18592755,0.036226913,-0.35343754,0.4015171,0.17681752,0.11705145,0.03707532,-0.33923826,-0.21353151,-0.16287507,-0.27480525,-0.5101589,0.415347,0.12095618,0.1984943,0.17144135,0.16653207,-0.10729268,0.24788806,-0.27813604,-0.08090339,-0.07335415,0.30218917
BNP_171,0.4223343,-0.35258964,0.4865247,-0.20386249,-0.26281404,-0.049601406,-0.008734044,-0.02114497,-0.1952115,0.39844528,-0.009922909,-0.099155985,-0.18414588,-0.58818775,-0.08511254,0.31029856,0.16340038,-0.17243043,0.060483556,0.35869828,-0.28443423,0.2825612,-0.07266422,0.43195072,-0.10161969,0.032641456,-9.271463e-05,0.31637183,0.013390211,0.01474765,0.2946033,0.12625872,0.16117893,0.5993585,-0.07834839,0.37094706,0.15051454,-0.02140865,-0.121282935,0.12756787,0.029148743,-0.25526068,0.22136754,-0.02006701,-0.23692198,-0.20545557,-0.4124925,-0.10030181,-0.5229564,-0.048081405,0.19201602,-0.1827891,0.605042,0.03980922,-0.26810935,0.60283315,-0.043301508,-0.01511279,0.050246794,0.36384705,0.17997031,-0.30122548,-0.236203,0.084620334,-0.17319654,-0.08068834,-0.43159577,0.103931464,-0.30821794,-0.063085504,-0.14587511,-0.18346098,0.07475258,0.031088557,0.22302689,0.25011238,-0.14467391,0.2647336,-0.012527015,-0.2885575,0.13660158,-0.23024707,0.25113714,-0.32167438,0.4920222,-0.19123997,-0.27561924,-0.29382738,0.01327677,-0.22244263,-0.4522532,0.37077504,-0.0009176441,0.36162037,-0.24670781,-0.34220403,0.51567477,-0.06365335,-0.3757358,0.32208073,0.18255736,-0.2268515,0.24533005,-0.08538662,0.10395025,0.33326474,-0.15456225,-0.27021328,0.22887181,0.25266317,-0.16383582,0.068678394,-0.74947786,-0.5176147,0.065848105,-0.04819399,0.0077365274,0.32145375,0.2549935,0.37215132,0.03389286,-0.35040858,-0.2521585,0.11013886,-0.38647574,-0.1259057,0.14647667,-0.27666155
BNP_172,0.0593916,-0.56422514,0.3878006,-0.25967708,-0.28072137,-0.15712415,0.024088034,0.2931702,-0.36043838,0.18594512,-0.10079317,-0.14073282,-0.039814934,-0.5689581,-0.040970203,0.16542459,0.24735491,-0.2848167,-0.27259767,0.6504076,-0.2744395,0.11498531,-0.11990189,0.22849454,-0.15652691,0.17668246,0.19115089,0.016084595,-0.05255169,-0.14249387,0.3176965,0.23532717,0.17630944,0.38597026,0.03459406,0.28217074,0.13677324,0.09018459,0.032389928,0.15004408,-0.15252979,-0.20565045,0.2594446,-0.20079061,-0.28828353,-0.11011368,-0.28722253,-0.06142268,-0.6864469,-0.08372596,0.4797031,-0.22798193,0.56387925,-0.37668356,-0.1833926,0.6974715,0.020353597,0.10013804,-0.26338968,0.5215871,-0.033307966,-0.32325822,-0.21358387,-0.086101286,0.16962682,0.13306187,-0.463055,0.056860976,-0.3168092,0.036609177,0.24278195,-0.06004647,-0.080481604,-0.16925967,0.1610822,-0.17816523,-0.1102476,0.324292,-0.0119662285,-0.37005645,0.43270847,-0.055353962,0.36445215,-0.4666085,0.18629146,-0.43245018,-0.33867815,-0.09851932,0.40714347,-0.1980008,-0.26014957,0.13449052,-0.298518,-0.051901337,-0.49574727,-0.68451124,0.57011783,-0.14728491,-0.2720474,0.092533596,0.3200128,-0.09935944,-0.05999425,0.18773054,0.28022778,0.3902552,-0.38722095,-0.12623209,0.34629583,0.46551427,-0.21178825,0.43027803,-0.9867196,-0.2685412,0.07429106,-0.0581004,0.29358244,0.32438084,0.19733734,0.42310247,-0.07489994,-0.5364539,-0.5223483,0.027289553,-0.22467436,0.171757,0.102064304,-0.4318468
BNP_173,-0.05850515,-0.063985184,0.019533252,-0.2532785,0.020118926,0.15283313,0.4266274,0.24258547,-0.040400002,0.20838016,0.20517269,0.17026792,0.124596275,0.00074276153,0.27965674,-0.1408118,-0.24062733,-0.47987393,0.3575263,0.31815097,-0.81980914,0.15778898,-0.39419946,0.05181788,-0.09899018,0.12649643,-0.2556326,0.47043458,-0.3008548,0.08629556,0.31949833,0.043475095,-0.20698138,0.14279751,0.24684049,0.44391805,0.54391015,0.22007126,-0.7050443,-0.011860495,0.26116183,-0.14822441,-0.52385724,-0.2732509,-0.5406895,-0.5348873,0.0013088519,-0.43633822,0.051710263,-0.15811963,0.44003698,-0.0063640173,-0.49232754,-0.4422894,-0.20571823,0.32666957,0.4709733,-0.07644833,-0.54652524,-0.16184412,0.15208533,-0.06683851,-0.36327124,-0.23814805,0.36552435,0.4356512,-0.04131159,0.21987136,-0.07251979,0.2270249,0.1689409,0.50192213,-0.08224028,0.04455129,0.11384622,-0.4943644,-0.115337655,0.30768284,-0.36031187,-0.2474836,-0.3036702,0.09840925,-0.21910325,-0.09058567,0.14053106,-0.097087756,-0.15320668,0.05198302,-0.5403329,-0.1709268,-0.43435675,-0.12884457,-0.35063547,-0.35412595,-0.32253534,-0.4397747,0.38385925,0.57792693,-0.17043622,-0.25991166,0.39243686,0.08348397,0.233198,-0.032752924,-0.088266976,0.10123403,0.040523697,-0.23956417,0.43534556,0.46054596,0.089748405,0.5568915,-0.31262293,-0.1286869,-0.22188322,-0.09535475,-0.3575608,0.18913385,-0.07764363,-0.13099502,-0.09534696,0.08675749,-0.6404044,0.3471353,-0.38516948,0.39946243,-0.18902522,0.0063238894
BNP_174,0.6646288,-0.53179085,0.5069874,-0.3202397,-0.47322482,-0.42450485,-0.38208708,-0.32056338,-0.42702594,0.44678622,-0.2707376,-0.07966052,-0.031573746,-0.7814391,-0.13750568,0.5771881,0.37113374,-0.22620733,0.24862553,0.5073745,-0.36968857,0.300373,-0.0094411075,0.21737255,-0.012810577,-0.11315017,-0.03384184,0.4445382,0.3301423,0.24765235,0.056642827,0.22878899,0.13065447,0.88078094,0.011029011,0.35768175,0.02055365,0.041437097,-0.032343406,0.4375908,-0.03047769,-0.2767625,0.49426773,-0.29219532,-0.41251394,-0.7938046,-0.38022208,-0.32782516,-0.40830177,0.11042818,0.26523337,-0.09872551,0.8199502,0.04092691,0.039458934,0.36512813,-0.2248149,0.037660513,-0.09190715,0.49961928,0.121380255,-0.25696385,-0.2720136,0.44440335,-0.43203938,-0.0803155,-0.5244816,-0.24874943,-0.18339585,-0.3104733,-0.29631755,-0.2975235,0.5669979,-0.06508306,0.6479135,0.24624906,-0.08117543,0.3063807,-0.36571032,-0.5000414,0.49605772,-0.385413,0.35006738,-0.55375093,0.32087985,-0.7404061,-0.28258154,-0.2545217,0.14493218,-0.1466516,-0.6597517,0.8255138,0.22140433,0.22683433,-0.11920098,-0.14388114,0.22525129,-0.18686092,-0.36427444,0.772489,0.5926591,-0.2079699,0.24398932,-0.12681128,0.080382794,0.44921768,-0.30131012,-0.064966105,-0.17335841,0.042937335,-0.024968876,-0.05142252,-0.724893,-0.64593565,0.2589932,0.067018375,-0.07716409,0.6674764,0.18988492,0.6561353,0.23166943,-0.6615033,-0.19036381,0.08529405,-0.5259472,-0.55856514,-0.05866326,-0.52071446
BNP_175,0.6977011,-0.42303115,0.17443992,0.018559791,-0.4179418,0.07017784,-0.18955517,0.03930242,-0.4377984,0.6966634,-0.18029508,-0.09747485,-0.06422989,-0.8434444,0.023529783,0.60993534,0.2116044,-0.23178405,0.3893148,0.28017092,-0.11347688,0.3023483,0.16072764,0.27988583,-0.0824443,-0.074739754,0.07187754,0.26855558,0.20318592,0.1593001,0.37794423,0.30709556,-0.025599614,0.616814,-0.13142504,0.3235733,0.23398554,-0.21051566,-0.16269623,0.2733695,0.13144785,-0.17650548,0.11441625,-0.15710278,-0.27178773,-0.37590665,-0.3736336,-0.2907916,-0.28407183,-0.0102853635,0.08186239,-0.08919904,0.582433,-0.28332052,-0.26696777,0.42637756,-0.06907576,-0.15381451,-0.08011737,0.38016474,0.20544308,-0.16142732,-0.08841566,0.04018729,0.054714967,-0.28941134,-0.5214554,-0.31354755,-0.27482912,-0.36872756,0.1513145,-0.013795277,0.12343688,-0.12720746,0.18414819,0.20617299,-0.23804471,0.4891456,-0.20441195,-0.2136278,0.47502807,-0.34926838,0.014544241,-0.413743,0.37792197,-0.27060035,-0.431927,-0.16549385,-0.08270427,-0.22611742,-0.50678724,0.60103065,0.03001729,0.32621375,-0.17208436,-0.2931201,0.60663176,0.1770622,-0.45834425,0.15699671,0.32353413,0.034750864,0.1378595,-0.08769257,0.12745321,0.25336233,-0.13603924,-0.09720189,0.051781733,-0.22386289,0.14503914,0.14722863,-0.59696877,-0.56675756,-0.2540893,0.057360403,0.22441432,0.46924388,0.14128353,0.41621146,-0.1487335,-0.611878,-0.52646714,0.14781262,-0.4700266,-0.092241496,0.16012189,-0.62256455
BNP_176,0.4148102,-0.26474813,0.41287103,-0.31110424,-0.32237273,-0.26686224,-0.29374605,-0.30104244,-0.3205335,0.62177074,-0.21442494,-0.10591248,0.14820538,-0.5723531,0.027113335,0.40075728,0.33705002,-0.16601148,0.024496369,0.26231918,-0.1464171,0.256848,-0.012714035,0.38179412,-0.18696347,0.038245875,0.13914047,0.1984967,0.2821853,0.15183452,0.13535808,0.20387167,-0.0013585507,0.50586057,0.048889868,0.12648094,0.2316646,-0.15471545,-0.059438992,0.36684442,-0.07781423,-0.117055595,0.11033464,-0.07671717,-0.22494434,-0.49628264,-0.40650886,-0.016112188,-0.101475395,0.16621627,-0.07242469,-0.38699773,0.48641297,-0.21062842,-0.23628889,0.13032296,-0.034980733,-0.07398168,-0.26236132,0.14081319,0.22178572,-0.25228792,-0.17858814,0.2972457,-0.16308157,-0.06847897,-0.59210694,-0.09521104,0.012833525,-0.113121174,0.14142719,0.093460254,0.01311186,-0.18157618,0.74255043,-0.025244918,-0.10251639,0.29658002,-0.14782119,-0.50717634,0.22895543,-0.24641575,0.15095505,-0.21891451,0.11488177,-0.29782048,-0.557114,-0.24285084,0.09993748,-0.23292907,-0.39916062,0.6212707,-0.255839,0.121957734,-0.1978859,-0.14768036,0.2956516,-0.14490135,-0.15687212,0.42367578,0.3717399,-0.29878703,0.0703891,0.109329164,-0.007833964,0.3033595,-0.1031304,0.06405983,0.15535186,0.033066735,-0.07632963,0.03966749,-0.26809955,-0.40882224,-0.31707156,-0.08083333,-0.16992201,0.4471242,-0.10561177,0.6980596,0.13543473,-0.2244287,-0.5002036,0.0629727,-0.3766164,-0.1944781,0.026141563,-0.19872768
BNP_177,0.16284928,-0.28077346,0.4209533,-0.10849123,-0.26681444,-0.035763696,-0.20759015,-0.12291659,-0.26178533,0.435115,0.09817837,0.109094225,0.067225315,-0.597231,0.14394721,0.2143321,0.20686811,-0.2553565,0.101791404,0.2209295,-0.32253608,0.31925002,-0.14868215,0.17613593,-0.31955147,0.07199133,0.007808326,0.18951806,0.1942474,0.085913494,0.3037431,0.31082988,-0.05705043,0.4351444,-0.06983792,0.26975995,0.2921703,-0.08257277,-0.1712917,0.26175407,0.011388897,-0.26621044,0.15526569,-0.22814915,-0.24960223,-0.36082485,-0.31753662,-0.20211433,-0.31116626,0.12789342,0.047244005,-0.092696786,0.23145941,-0.5050405,-0.011871481,0.34527266,0.16323943,0.019560749,-0.2488118,0.3587809,0.32533884,-0.11420589,-0.2914859,0.16009746,-0.06420586,-0.067759566,-0.42305866,-0.06424661,-0.17805423,-0.048446856,0.14057823,0.13173631,0.04155872,0.0057185013,0.3751812,-0.18587409,-0.03898689,0.40265855,-0.3030239,-0.49026188,0.4195897,-0.07479003,0.2834775,-0.32306293,0.05803884,-0.33581015,-0.3932216,-0.3206916,0.1703096,-0.29573008,-0.6341529,0.3128886,-0.35101765,-0.0755394,-0.043253582,-0.33717138,0.25450808,-0.040089764,-0.11909589,0.10876948,0.36846447,-0.09193025,-0.014152305,0.0486702,0.0010359556,0.3444125,-0.050511733,0.16616963,0.22148417,0.14472206,0.0711682,0.19214706,-0.57512033,-0.31101787,-0.15855734,-0.10634255,0.06927654,0.45377955,0.09869813,0.63888204,0.07566773,-0.36152902,-0.27055869,0.22352776,-0.41246653,-0.24239272,0.19065319,-0.27924085
BNP_178,0.24891473,-0.14921127,-0.06355821,-0.1519277,-0.2277451,0.061465252,-0.18619137,-0.13730611,-0.12220645,0.18390135,-0.029819012,-0.055396955,-0.17533071,-0.42145893,-0.17889313,0.15921247,0.11741718,-0.17459972,0.38530803,0.21109489,-0.23312998,0.20419483,-0.32648867,0.14058067,-0.08785718,0.123676464,0.0342548,0.116240844,0.32880262,-0.001342988,0.18526474,0.19373307,-0.34634736,0.40996125,0.013776877,0.24865435,0.3646625,-0.10625266,-0.36281744,0.0849457,-0.006442556,-0.12122453,0.06996947,-0.09740932,-0.31962737,-0.34032387,-0.42406026,-0.5054021,0.0571135,0.016085956,-0.0036203081,-0.20435704,0.40734628,-0.16518863,-0.13916218,0.24961868,0.11190216,-0.23744485,-0.40602925,0.13244285,0.21734191,0.021915896,-0.089421175,0.36556968,-0.12272557,0.15077981,-0.38159916,-0.13911432,-0.05172166,-0.015231484,-0.021646839,0.29413542,-0.2006961,-0.018910669,0.57204485,-0.21736552,-0.17359391,0.18467163,-0.3977012,-0.38661462,0.09096762,-0.25215903,0.1258463,-0.00630446,0.2749583,0.15576033,-0.33637983,-0.11474344,-0.2849752,-0.2640511,-0.39202794,0.29966024,-0.44932947,-0.045664676,0.12690558,-0.07215566,0.2682188,0.11118221,-0.34667495,0.19333072,0.54618007,-0.29116383,-0.013476899,-0.17092226,-0.127721,0.40379024,-0.22600473,-0.021244861,0.048250735,-0.07245287,-0.049819313,0.12542301,-0.24811925,-0.45187795,-0.4765411,-0.27273428,0.046454746,0.21288002,-0.08708876,0.7642564,-0.0053265416,-0.04097357,-0.55448455,0.21274865,-0.35190716,-0.023104629,0.031017844,-0.0021228588
BNP_179,0.77151656,-0.4338721,0.31216514,-0.1572401,-0.3859059,-0.5318479,-0.46587613,0.03552886,-0.6689385,0.6770576,-0.34395102,-0.0020065208,-0.048058115,-0.91284156,-0.20003362,0.48408386,0.41680712,-0.33181083,0.22013485,0.39532954,-0.32081136,0.43895695,-0.06470741,0.10616568,-0.06844426,-0.1450651,0.016265666,0.31007674,0.500938,0.20412926,-0.004132822,0.32872275,0.13260143,0.8719212,-0.10207404,0.33259627,0.17255883,-0.062176693,0.14657429,0.45157093,0.05250229,-0.22637816,0.45800707,-0.4195205,-0.5346087,-0.73239994,-0.3993939,-0.43008113,-0.1453918,0.2721148,0.027426329,-0.1740063,0.5426696,-0.19578643,-0.03510704,0.12628533,-0.1835048,-0.16025393,-0.22215384,0.6743225,0.084847406,-0.2017667,-0.32470682,0.5582558,-0.1545213,-0.28557998,-0.5290725,-0.4729865,-0.29977867,-0.3432146,0.011721512,-0.16814426,0.53090906,0.027275141,0.6527303,0.07941948,0.019762142,0.44624025,-0.48474964,-0.4196606,0.4561246,-0.35354277,0.033662234,-0.59513074,0.08675853,-0.74163395,-0.5829296,-0.36895567,0.061054904,-0.2316741,-0.60387933,1.0399708,0.11714305,0.24210177,-0.08963076,-0.28078553,0.30242556,0.15600808,-0.30384547,0.59597296,0.7070009,0.09000687,0.22589268,-0.13448794,0.3179431,0.18237212,-0.16240054,-0.15455663,-0.22760253,-0.32728928,-0.17147234,0.108858615,-0.5892071,-0.81606734,-0.113711886,0.086922325,-0.015346618,0.5440811,-0.00907555,0.814478,0.26326516,-0.57930696,-0.47494152,0.071438596,-0.5272004,-0.5707255,0.100341916,-0.60211015
BNP_18,-0.18619272,-0.60857433,-0.0026152772,-0.43654987,-0.26016763,-0.25182715,0.19852887,0.14034772,-0.02738313,-0.10954466,-0.29009378,-0.28056014,0.13856775,-0.11618795,0.015678268,0.12835744,0.28394112,-0.43816903,-0.029507069,0.76562816,-0.28700373,0.06905622,-0.46505415,0.08623259,0.116854616,0.016822524,0.13101664,0.1414532,0.115406185,-0.24862346,0.028784193,-0.13738175,-0.1416979,0.34202614,0.3353066,0.22107951,0.18463795,0.20800826,-0.17478512,0.1760918,-0.12674975,-0.08057444,-0.05119752,-0.0072736037,-0.32814777,-0.34982374,-0.60280436,0.07642121,-0.0540039,0.054283675,0.17816257,-0.5944371,0.6208245,0.14295027,-0.33589163,0.3125625,-0.096224464,-0.3015197,-0.19664419,0.20551789,-0.024168706,-0.5499218,-0.23652242,0.2347357,0.05816992,0.30337003,-0.5402428,0.2219919,0.16146237,0.16334203,-0.22379978,0.26046473,-0.34057674,-0.49154317,0.7608447,-0.05149786,-0.28531685,0.13240571,-0.030768683,-0.30304843,-0.07802859,-0.20835099,0.35658956,-0.30883738,0.2092037,-0.077707365,-0.18178211,-0.13608815,-0.15912192,0.047858685,0.34486866,0.11350058,-0.39076602,0.15443304,-0.25537255,-0.29247522,0.6761217,-0.3925917,-0.43657523,0.3371375,0.50986826,-0.5801419,-0.1369656,0.028419184,-0.06207009,0.5401431,-0.36442506,-0.2590675,0.041235197,0.30573678,-0.3046411,0.36609975,-0.36060762,0.087178364,-0.26217687,-0.2793245,0.07320106,0.15060708,-0.08096762,0.3323859,0.28206566,-0.09706125,-0.48820966,0.103297025,-0.04611586,0.3299465,-0.36615193,0.1383326
BNP_180,0.18054438,-0.296101,0.39437324,-0.10028139,-0.21378364,-0.09990535,0.11771299,-0.08853861,0.064140804,0.5311808,0.20108908,-0.07352861,-0.068635784,-0.4757054,0.27503243,0.244162,0.050732076,-0.2226814,0.19047424,0.2364908,-0.5805203,0.3479363,0.01597347,0.16379859,-0.19332021,-0.031469792,-0.08966555,0.47091585,-0.22751848,0.040579133,0.3386403,-0.033360567,0.018371416,0.262721,0.03926073,0.4550633,0.37761056,-0.013733056,-0.47987443,0.28113836,0.2555252,-0.21666808,-0.06481485,-0.1270327,-0.2784244,-0.45541608,-0.32540175,-0.137537,-0.38439077,0.10877728,0.27279398,-0.07389827,0.09198576,-0.14928702,-0.16929314,0.33898884,0.24783455,-0.05958191,0.0844734,0.173152,0.27077693,-0.24167357,-0.3206105,8.563718e-05,-0.10793335,0.008908435,-0.27258736,0.31868482,-0.047254212,0.020886416,-0.08481252,-0.018781653,0.013334782,-0.057673693,0.2993759,0.07787906,-0.05555751,0.103959784,-0.18018487,-0.30261248,-0.102708995,-0.2333168,0.14178498,-0.27992168,0.21985881,-0.15881397,-0.12608641,-0.13652143,-0.15263566,-0.12443324,-0.5499923,0.3129098,0.0040133223,0.13845676,-0.113808244,-0.47491822,0.18776676,0.06677879,-0.2024207,0.11159425,0.276669,-0.2642466,0.19424322,-0.055304397,-0.027807562,0.3885505,0.058265496,-0.13952921,0.39116302,0.3506277,0.05390484,-0.0019301124,-0.5302265,-0.20719345,0.06903341,0.01858523,-0.25347394,0.23837754,0.29457527,0.16160914,0.12244456,-0.27760717,0.015167227,0.26339594,-0.33183104,-0.048107546,-0.040830575,-0.09285291
BNP_181,0.2924737,-0.16871333,-0.12594521,-0.3916787,-0.2556251,-0.061597276,0.20075007,0.089255,-0.42003042,0.28011018,-0.046584032,-0.04213608,0.19899599,-0.20928472,0.022811592,-0.03108871,0.08968791,-0.27961832,0.10819282,0.28599885,-0.4970429,0.36283147,-0.4216229,0.33415356,-0.13411322,0.106754445,-0.033173047,0.323525,-0.16504028,0.076763675,0.035233974,0.02321921,0.045222037,0.3115076,0.31969345,0.28655836,0.2203119,0.052152526,-0.26474142,0.10236502,0.2928505,0.14765526,-0.14328682,-0.22683802,-0.4257473,-0.26016155,-0.41920024,-0.2194597,-0.0741609,-0.20883928,0.05300758,-0.09285094,-0.017935064,-0.09874873,-0.11368808,-0.045013938,0.09109179,-0.178558,-0.35526988,-0.07122079,0.15404995,-0.2598809,-0.07770283,0.40510327,-0.09700495,0.21778218,-0.32670334,0.11304491,0.055865303,-0.019068785,-0.06581827,0.20788138,0.23790114,-0.14382182,0.34645414,-0.3704827,-0.20692793,0.047746394,-0.20422406,-0.3763242,-0.26739243,-0.19069982,0.08427134,-0.08314453,0.07039579,0.10596041,-0.095682085,-0.105067566,-0.08407657,-0.35251558,-0.34660545,0.07729044,-0.3760635,-0.043082442,0.0046464163,-0.29887167,0.1933877,0.33700538,-0.35244533,0.13799942,0.28983068,-0.2756829,0.3119322,-0.13618459,-0.00204789,0.055988405,-0.14810692,-0.3013473,0.13914505,0.27898583,0.094938055,0.36308998,-0.3992087,-0.21798772,-0.08684119,-0.1373396,-0.56681967,0.12875764,0.14693978,0.1378788,0.07621257,0.16354315,-0.09135772,0.18883803,-0.31366706,0.07950803,-0.16990699,0.23520118
BNP_182,0.5980823,-0.23022994,-0.054626998,-0.16111772,-0.31419256,-0.044585682,-0.05316538,0.038854122,-0.3563365,0.2971165,0.0044083768,-0.1931818,0.08417077,-0.36680248,-0.031701177,0.3463958,0.15163223,0.06950827,0.2512221,0.3199359,-0.18123925,0.18562667,-0.071792334,0.34024698,-0.051379178,-0.08643621,0.19281064,0.28922495,-0.013322623,0.21886797,0.3135971,0.35536814,-0.086656675,0.48920655,-0.09604227,0.22797632,0.33593768,0.14235608,-0.11182705,-0.056160443,0.11049271,-0.16496794,0.015600551,-0.19032373,-0.62008125,-0.41096053,-0.31860924,-0.18435377,-0.14270654,-0.06351427,0.09944679,-0.35892746,0.0685587,-0.22589642,-0.19636801,0.28046802,-0.01769856,-0.33195257,-0.15533136,-0.026421053,0.12434809,-0.07093812,0.059758212,0.10748041,-0.14006616,-0.017040238,-0.4709869,-0.08642807,-0.09311607,-0.08853103,-0.12384494,0.055789735,0.37386847,-0.111531995,0.16241369,0.113934286,-0.2780153,0.16791534,-0.08600408,-0.40697038,-0.010314418,-0.2740045,0.09492917,-0.11360007,0.4065052,-0.070138864,-0.1990744,-0.21636279,-0.0688846,-0.2372385,-0.3420202,0.27153483,0.06633815,0.30022344,0.25962985,-0.21306844,0.2968148,0.32621095,-0.35731554,0.4097538,0.3631342,-0.14007284,0.18765481,-0.120601,0.15247011,0.28023338,-0.07929336,-0.19395995,-0.09074399,0.14074595,0.07087583,0.09726037,-0.47470835,-0.4925405,-0.21886222,0.024419997,0.01867681,0.2680212,0.10399483,0.27892444,-0.0536164,-0.2311854,-0.32088062,0.22685891,-0.43879867,0.13406764,-0.13644195,0.014261269
